primary_key,ancient_toponym,modern_toponym,province,country,longitude_x,latitude_y,civic_status,notes
Hanson2016_1045,Aquileia,Aquileia,Italia (X Venetia et Histria),Italy,13.367051,45.765269,Colonia,NA
Hanson2016_1045,Aquileia,Aquileia,Italia (X Venetia et Histria),Italy,13.367051,45.765269,Colonia,NA
Hanson2016_1045,Aquileia,Aquileia,Italia (X Venetia et Histria),Italy,13.367051,45.765269,Colonia?,NA
Hanson2016_1045,Aquileia,Aquileia,Italia (X Venetia et Histria),Italy,13.367051,45.765269,Municipium,NA
Hanson2016_1045,Aquileia,Aquileia,Italia (X Venetia et Histria),Italy,13.367051,45.765269,Rights and privileges,ius Latii
Hanson2016_1045,Aquileia,Aquileia,Italia (X Venetia et Histria),Italy,13.367051,45.765269,Rights and privileges,ius Latii
Hanson2016_1046,Ateste,Este,Italia (X Venetia et Histria),Italy,11.666667,45.233333,Colonia,NA
Hanson2016_1046,Ateste,Este,Italia (X Venetia et Histria),Italy,11.666667,45.233333,Colonia,NA
Hanson2016_1046,Ateste,Este,Italia (X Venetia et Histria),Italy,11.666667,45.233333,Municipium,NA
Hanson2016_1047,Bellunum,Belluno,Italia (X Venetia et Histria),Italy,12.217395,46.140032,Municipium,NA
Hanson2016_1048,Brixia,Brescia,Italia (X Venetia et Histria),Italy,10.219836,45.539406,Colonia,NA
Hanson2016_1048,Brixia,Brescia,Italia (X Venetia et Histria),Italy,10.219836,45.539406,Municipium,NA
Hanson2016_1049,Concordia,Concordia,Italia (X Venetia et Histria),Italy,12.844317,45.756918,Colonia,NA
Hanson2016_1050,Emona,Ljubljana,Italia (X Venetia et Histria),Slovenia,14.505965,46.051426,Colonia,NA
Hanson2016_1051,Feltria,Feltre,Italia (X Venetia et Histria),Italy,11.900036,46.016657,Municipium?,NA
Hanson2016_1052,Flanona,Plomin,Italia (X Venetia et Histria),Croatia,14.172682,45.138214,Municipium,NA
Hanson2016_1052,Flanona,Plomin,Italia (X Venetia et Histria),Croatia,14.172682,45.138214,Rights and privileges,ius Italicum
Hanson2016_1053,Forum Iulii (X Venetia et Histria),Cividale del Friuli,Italia (X Venetia et Histria),Italy,13.431047,46.092796,Municipium,NA
Hanson2016_1054,Iulium Carnicum,Zuglio,Italia (X Venetia et Histria),Italy,13.025796,46.460796,Colonia,NA
Hanson2016_1054,Iulium Carnicum,Zuglio,Italia (X Venetia et Histria),Italy,13.025796,46.460796,Municipium,NA
Hanson2016_1055,Mantua,Mantova,Italia (X Venetia et Histria),Italy,10.794299,45.159243,Municipium,NA
Hanson2016_1055,Mantua,Mantova,Italia (X Venetia et Histria),Italy,10.794299,45.159243,Rights and privileges,ius Latii
Hanson2016_1055,Mantua,Mantova,Italia (X Venetia et Histria),Italy,10.794299,45.159243,Rights and privileges,ius Romanum?
Hanson2016_1056,Nesactium,Vizače,Italia (X Venetia et Histria),Croatia,13.969722,44.916667,Municipium,NA
Hanson2016_1057,Opitergum,Oderzo,Italia (X Venetia et Histria),Italy,12.490642,45.781115,Colonia,NA
Hanson2016_1057,Opitergum,Oderzo,Italia (X Venetia et Histria),Italy,12.490642,45.781115,Municipium,NA
Hanson2016_1058,Parentium,Porec,Italia (X Venetia et Histria),Croatia,13.597752,45.226697,Colonia,NA
Hanson2016_1058,Parentium,Porec,Italia (X Venetia et Histria),Croatia,13.597752,45.226697,Municipium,NA
Hanson2016_1058,Parentium,Porec,Italia (X Venetia et Histria),Croatia,13.597752,45.226697,Rights and privileges,ius Latii?
Hanson2016_1058,Parentium,Porec,Italia (X Venetia et Histria),Croatia,13.597752,45.226697,Rights and privileges,ius Romanum?
Hanson2016_1059,Patavium,Padua,Italia (X Venetia et Histria),Italy,11.876589,45.409568,Municipium,NA
Hanson2016_1060,Pola,Pula,Italia (X Venetia et Histria),Croatia,13.841147,44.869652,Colonia,NA
Hanson2016_1060,Pola,Pula,Italia (X Venetia et Histria),Croatia,13.841147,44.869652,Colonia,NA
Hanson2016_1061,Tarvisium,Treviso,Italia (X Venetia et Histria),Italy,12.242072,45.666286,Municipium,NA
Hanson2016_1062,Tergestum,Trieste,Italia (X Venetia et Histria),Italy,13.770245,45.648459,Colonia,NA
Hanson2016_1062,Tergestum,Trieste,Italia (X Venetia et Histria),Italy,13.770245,45.648459,Municipium?,NA
Hanson2016_1063,Tridentum,Trento,Italia (X Venetia et Histria),Italy,11.121006,46.067253,Colonia,NA
Hanson2016_1064,Urbana,Unknown,Italia (X Venetia et Histria),Italy,11.445288,45.193362,Colonia,NA
Hanson2016_1065,Verona,Verona,Italia (X Venetia et Histria),Italy,10.997047,45.442663,Colonia,NA
Hanson2016_1065,Verona,Verona,Italia (X Venetia et Histria),Italy,10.997047,45.442663,Colonia,NA
Hanson2016_1065,Verona,Verona,Italia (X Venetia et Histria),Italy,10.997047,45.442663,Municipium,NA
Hanson2016_1066,Vicetia,Vicenza,Italia (X Venetia et Histria),Italy,11.54551,45.547333,Municipium,NA
Hanson2016_1067,Bergomum,Bergamo,Italia (XI Transpadana),Italy,9.669953,45.694903,Municipium?,NA
Hanson2016_1068,Comum,Como,Italia (XI Transpadana),Italy,9.082065,45.81011,Municipium,NA
Hanson2016_1069,Eporedia,Ivrea,Italia (XI Transpadana),Italy,7.87595,45.4666,Colonia,NA
Hanson2016_1069,Eporedia,Ivrea,Italia (XI Transpadana),Italy,7.87595,45.4666,Municipium,NA
Hanson2016_1069,Eporedia,Ivrea,Italia (XI Transpadana),Italy,7.87595,45.4666,Rights and privileges,ius Italicum
Hanson2016_1070,Laumellum,Lomello,Italia (XI Transpadana),Italy,8.79735,45.122042,Municipium,NA
Hanson2016_1071,Laus Pompeia,Unknown,Italia (XI Transpadana),Italy,9.418777,45.303456,Colonia,NA
Hanson2016_1072,Mediolanum (Italia (XI Transpadana)),Milan,Italia (XI Transpadana),Italy,9.188141,45.463689,Colonia,NA
Hanson2016_1072,Mediolanum (Italia (XI Transpadana)),Milan,Italia (XI Transpadana),Italy,9.188141,45.463689,Colonia,NA
Hanson2016_1072,Mediolanum (Italia (XI Transpadana)),Milan,Italia (XI Transpadana),Italy,9.188141,45.463689,Municipium,NA
Hanson2016_1073,Novaria,Novara,Italia (XI Transpadana),Italy,8.621834,45.446198,Municipium,NA
Hanson2016_1074,Ticinum,Pavia,Italia (XI Transpadana),Italy,9.155164,45.184912,Municipium,NA
Hanson2016_1075,Vercellae,Vercelli,Italia (XI Transpadana),Italy,8.422795,45.325287,Municipium,NA
Hanson2016_1076,Aeminium,Coimbra,Lusitania,Portugal,-8.415964,40.213267,NA,NA
Hanson2016_1077,Augusta Emerita,Mérida,Lusitania,Spain,-6.338496,38.915571,Colonia,NA
Hanson2016_1077,Augusta Emerita,Mérida,Lusitania,Spain,-6.338496,38.915571,Colonia,NA
Hanson2016_1077,Augusta Emerita,Mérida,Lusitania,Spain,-6.338496,38.915571,Conventus capital,NA
Hanson2016_1077,Augusta Emerita,Mérida,Lusitania,Spain,-6.338496,38.915571,Provincial capital,NA
Hanson2016_1077,Augusta Emerita,Mérida,Lusitania,Spain,-6.338496,38.915571,Rights and privileges,ius Romanum
Hanson2016_1078,Balsa,Tavira,Lusitania,Portugal,-7.649448,37.126277,Municipium,NA
Hanson2016_1078,Balsa,Tavira,Lusitania,Portugal,-7.649448,37.126277,Rights and privileges,stipendiaria
Hanson2016_1079,Caesarobriga,Talavera de la Reina,Lusitania,Spain,-4.832609,39.958228,Municipium,NA
Hanson2016_1079,Caesarobriga,Talavera de la Reina,Lusitania,Spain,-4.832609,39.958228,Rights and privileges,stipendiaria
Hanson2016_1080,Capera,Cáparra,Lusitania,Spain,-6.101091,40.166755,Rights and privileges,stipendiaria
Hanson2016_1081,Conimbriga,Condeixa a Velha,Lusitania,Portugal,-8.494923,40.099154,Municipium,NA
Hanson2016_1082,Ebora,Evora,Lusitania,Portugal,-7.907296,38.572638,Municipium,NA
Hanson2016_1082,Ebora,Evora,Lusitania,Portugal,-7.907296,38.572638,Rights and privileges,ius Latii
Hanson2016_1083,Egitania,Idanha a Velha,Lusitania,Portugal,-7.144524,39.997054,Municipium,NA
Hanson2016_1084,Lacimurga,Unknown,Lusitania,Spain,-5.461123,39.091793,Colonia?,NA
Hanson2016_1085,Metellinum,Medellín,Lusitania,Spain,-5.958211,38.964642,Colonia,NA
Hanson2016_1085,Metellinum,Medellín,Lusitania,Spain,-5.958211,38.964642,Colonia?,NA
Hanson2016_1085,Metellinum,Medellín,Lusitania,Spain,-5.958211,38.964642,Rights and privileges,ius Romanum
Hanson2016_1085,Metellinum,Medellín,Lusitania,Spain,-5.958211,38.964642,Rights and privileges,ius Romanum
Hanson2016_1086,Mirobriga (Lusitania),Santiago do Cacém,Lusitania,Portugal,-8.683718,38.010169,NA,NA
Hanson2016_1087,Myrtilis,Mértola,Lusitania,Portugal,-7.668795,37.634902,Municipium,NA
Hanson2016_1087,Myrtilis,Mértola,Lusitania,Portugal,-7.668795,37.634902,Rights and privileges,ius Latii
Hanson2016_1088,Norba Caesarina,Cáceres,Lusitania,Spain,-6.38098,39.454368,Colonia,NA
Hanson2016_1088,Norba Caesarina,Cáceres,Lusitania,Spain,-6.38098,39.454368,Rights and privileges,ius Romanum
Hanson2016_1089,Olisipo,Lisbon,Lusitania,Portugal,-9.145302,38.721227,Municipium,NA
Hanson2016_1089,Olisipo,Lisbon,Lusitania,Portugal,-9.145302,38.721227,Rights and privileges,ius Latii?
Hanson2016_1090,Ossonoba,Faro,Lusitania,Portugal,-7.935108,37.01535,NA,NA
Hanson2016_1091,Pax Iulia,Beja,Lusitania,Portugal,-7.865235,38.015624,Colonia,NA
Hanson2016_1091,Pax Iulia,Beja,Lusitania,Portugal,-7.865235,38.015624,Conventus capital,NA
Hanson2016_1091,Pax Iulia,Beja,Lusitania,Portugal,-7.865235,38.015624,Rights and privileges,ius Italicum
Hanson2016_1091,Pax Iulia,Beja,Lusitania,Portugal,-7.865235,38.015624,Rights and privileges,ius Latii
Hanson2016_1091,Pax Iulia,Beja,Lusitania,Portugal,-7.865235,38.015624,Rights and privileges,ius Romanum
Hanson2016_1092,Salacia,Alcacer do Sal,Lusitania,Portugal,-8.519503,38.371152,Municipium,NA
Hanson2016_1093,Salmantica,Salamanca,Lusitania,Spain,-5.663087,40.964965,Municipium,NA
Hanson2016_1094,Scallabis,Santarem,Lusitania,Portugal,-8.687059,39.236177,Colonia,NA
Hanson2016_1094,Scallabis,Santarem,Lusitania,Portugal,-8.687059,39.236177,Conventus capital,NA
Hanson2016_1094,Scallabis,Santarem,Lusitania,Portugal,-8.687059,39.236177,Rights and privileges,ius Romanum
Hanson2016_1095,Unknown (4),Tróia,Lusitania,Portugal,-8.903604,38.488819,NA,NA
Hanson2016_1096,Adada,Karabaulo,Lycia et Pamphylia,Turkey,30.986348,37.581776,Rights and privileges,libera
Hanson2016_1097,Antiphellus,Kaş,Lycia et Pamphylia,Turkey,29.634935,36.199973,NA,NA
Hanson2016_1098,Apollonia (Lycia et Pamphylia) (1),Olou Borlon,Lycia et Pamphylia,Turkey,30.456957,38.078272,NA,NA
Hanson2016_1099,Apollonia (Lycia et Pamphylia) (2),Kilinçli,Lycia et Pamphylia,Turkey,29.763668,36.186655,NA,NA
Hanson2016_1100,Ariassus,Üçkapı,Lycia et Pamphylia,Turkey,30.470806,37.179694,NA,NA
Hanson2016_1101,Arycanda,Aykiriçay,Lycia et Pamphylia,Turkey,30.048508,36.513408,NA,NA
Hanson2016_1102,Aspendus,Belkis,Lycia et Pamphylia,Turkey,31.169115,36.939472,NA,NA
Hanson2016_1103,Attalea,Antalya,Lycia et Pamphylia,Turkey,30.705521,36.884284,Colonia,NA
Hanson2016_1103,Attalea,Antalya,Lycia et Pamphylia,Turkey,30.705521,36.884284,Provincial capital,NA
Hanson2016_1104,Attalea,Adala,Lycia et Pamphylia,Turkey,30.699969,36.89031,NA,NA
Hanson2016_1105,Balbura,Çölkayiği,Lycia et Pamphylia,Turkey,29.602567,36.967055,NA,NA
Hanson2016_1106,Bubon,Ibecik,Lycia et Pamphylia,Turkey,29.415217,36.974003,NA,NA
Hanson2016_1107,Cadyanda,Üzümlü,Lycia et Pamphylia,Turkey,29.242155,36.725913,NA,NA
Hanson2016_1108,Candyba,Gendevar,Lycia et Pamphylia,Turkey,29.666491,36.308363,NA,NA
Hanson2016_1109,Cibyra,Gölhisar,Lycia et Pamphylia,Turkey,29.489819,37.160008,Conventus capital,NA
Hanson2016_1109,Cibyra,Gölhisar,Lycia et Pamphylia,Turkey,29.489819,37.160008,Metropolis capital,NA
Hanson2016_1110,Comama,Serefönü,Lycia et Pamphylia,Turkey,30.3371,37.3213,Colonia,NA
Hanson2016_1110,Comama,Serefönü,Lycia et Pamphylia,Turkey,30.3371,37.3213,Rights and privileges,ius Romanum
Hanson2016_1111,Corycus,Kizkalesi,Lycia et Pamphylia,Turkey,30.470547,36.436081,Rights and privileges,libera
Hanson2016_1112,Corydalla,Haciveliler,Lycia et Pamphylia,Turkey,30.273841,36.371287,NA,NA
Hanson2016_1113,Cremna,Amlik,Lycia et Pamphylia,Turkey,30.6911,37.500139,Colonia,NA
Hanson2016_1113,Cremna,Amlik,Lycia et Pamphylia,Turkey,30.6911,37.500139,Rights and privileges,ius Romanum
Hanson2016_1114,Cyaneae,Yavu,Lycia et Pamphylia,Turkey,29.822492,36.244673,NA,NA
Hanson2016_1115,Gagae,Aktaş,Lycia et Pamphylia,Turkey,30.350017,36.288646,NA,NA
Hanson2016_1116,Idebessus,Kozağacı,Lycia et Pamphylia,Turkey,30.202995,36.554976,NA,NA
Hanson2016_1117,Limyra,Finike,Lycia et Pamphylia,Turkey,30.173168,36.344057,NA,NA
Hanson2016_1118,Lydai,Kapi Daği,Lycia et Pamphylia,Turkey,28.860181,36.614948,NA,NA
Hanson2016_1119,Milyas,Melli,Lycia et Pamphylia,Turkey,29.75,36.750001,NA,NA
Hanson2016_1120,Myra,Demre,Lycia et Pamphylia,Turkey,30.014409,36.246429,Metropolis capital,NA
Hanson2016_1121,Nisa,Sütlğen,Lycia et Pamphylia,Turkey,29.633049,36.439231,NA,NA
Hanson2016_1122,Oenoanda,Incealiler,Lycia et Pamphylia,Turkey,29.549677,36.809338,NA,NA
Hanson2016_1123,Olbasa,Belenli,Lycia et Pamphylia,Turkey,30.005519,37.303875,Colonia,NA
Hanson2016_1123,Olbasa,Belenli,Lycia et Pamphylia,Turkey,30.005519,37.303875,Rights and privileges,ius Romanum
Hanson2016_1124,Olympus,Deliktaş,Lycia et Pamphylia,Turkey,30.471532,36.387902,NA,NA
Hanson2016_1125,Parlais,Unknown,Lycia et Pamphylia,Turkey,30.792102,38.014815,Colonia,NA
Hanson2016_1125,Parlais,Unknown,Lycia et Pamphylia,Turkey,30.792102,38.014815,Rights and privileges,ius Romanum
Hanson2016_1126,Patara,Kelemi,Lycia et Pamphylia,Turkey,29.319372,36.260957,Metropolis capital,NA
Hanson2016_1126,Patara,Kelemi,Lycia et Pamphylia,Turkey,29.319372,36.260957,Provincial capital,NA
Hanson2016_1127,Pednelissus,Near Kozan,Lycia et Pamphylia,Turkey,30.934141,37.214237,NA,NA
Hanson2016_1128,Perge,Aksu,Lycia et Pamphylia,Turkey,30.854072,36.960317,Metropolis capital,NA
Hanson2016_1128,Perge,Aksu,Lycia et Pamphylia,Turkey,30.854072,36.960317,Provincial capital,NA
Hanson2016_1128,Perge,Aksu,Lycia et Pamphylia,Turkey,30.854072,36.960317,Rights and privileges,libera?
Hanson2016_1129,Phaselis,Tekirova,Lycia et Pamphylia,Turkey,30.548712,36.52178,NA,NA
Hanson2016_1130,Phellus,Felendai,Lycia et Pamphylia,Turkey,29.666308,36.24085,NA,NA
Hanson2016_1131,Pinara,Minare Köyü,Lycia et Pamphylia,Turkey,29.240952,36.497572,NA,NA
Hanson2016_1132,Rhodiapolis,Kumluca,Lycia et Pamphylia,Turkey,30.267204,36.385704,NA,NA
Hanson2016_1133,Sagalassus,Aglasun,Lycia et Pamphylia,Turkey,30.519188,37.67674,Rights and privileges,libera
Hanson2016_1134,Seleucia (Lycia et Pamphylia),Selef,Lycia et Pamphylia,Turkey,30.632381,37.897296,NA,NA
Hanson2016_1135,Selge,Selge,Lycia et Pamphylia,Turkey,31.127958,37.228159,NA,NA
Hanson2016_1136,Side,Selimiye,Lycia et Pamphylia,Turkey,31.388793,36.766346,Metropolis capital,NA
Hanson2016_1137,Sidyma,Dudurga Asari,Lycia et Pamphylia,Turkey,29.197819,36.409728,NA,NA
Hanson2016_1138,Sillyum,Asar Köyü,Lycia et Pamphylia,Turkey,30.98638,36.990721,NA,NA
Hanson2016_1139,Simena,Kaleköy,Lycia et Pamphylia,Turkey,29.86135,36.190221,NA,NA
Hanson2016_1140,Telmessus,Fethiye,Lycia et Pamphylia,Turkey,29.116464,36.621188,Metropolis capital,NA
Hanson2016_1141,Tenedos,Bozcaada,Lycia et Pamphylia,Turkey,30.647928,36.885834,NA,NA
Hanson2016_1142,Termessus,Güllük Dağ,Lycia et Pamphylia,Turkey,30.464722,36.9825,Rights and privileges,libera
Hanson2016_1143,Tlos,Dilver,Lycia et Pamphylia,Turkey,29.420789,36.553889,NA,NA
Hanson2016_1144,Trebenna,Çağlarca,Lycia et Pamphylia,Turkey,30.461845,36.876066,Colonia,NA
Hanson2016_1145,Xanthus,Kinik,Lycia et Pamphylia,Turkey,29.319885,36.356552,NA,NA
Hanson2016_1146,Amantia,Klos,Macedonia,Albania,19.61777,40.467945,Rights and privileges,libera
Hanson2016_1147,Amphipolis,Amfipoli,Macedonia,Greece,23.84013,40.821057,Rights and privileges,libera
Hanson2016_1148,Apollonia (Macedonia),Pojani,Macedonia,Albania,19.474947,40.741347,Rights and privileges,libera
Hanson2016_1149,Beroea (Macedonia),Veria,Macedonia,Greece,22.201493,40.522127,Metropolis capital,NA
Hanson2016_1150,Byllis,Gradisht,Macedonia,Albania,19.739266,40.538262,Colonia,NA
Hanson2016_1150,Byllis,Gradisht,Macedonia,Albania,19.739266,40.538262,Colonia,NA
Hanson2016_1150,Byllis,Gradisht,Macedonia,Albania,19.739266,40.538262,Rights and privileges,ius Romanum
Hanson2016_1150,Byllis,Gradisht,Macedonia,Albania,19.739266,40.538262,Rights and privileges,ius Romanum
Hanson2016_1151,Cassandrea,Cassandrea,Macedonia,Greece,23.412031,40.047726,Colonia,NA
Hanson2016_1151,Cassandrea,Cassandrea,Macedonia,Greece,23.412031,40.047726,Colonia,NA
Hanson2016_1151,Cassandrea,Cassandrea,Macedonia,Greece,23.412031,40.047726,Rights and privileges,ius Italicum
Hanson2016_1151,Cassandrea,Cassandrea,Macedonia,Greece,23.412031,40.047726,Rights and privileges,ius Romanum
Hanson2016_1151,Cassandrea,Cassandrea,Macedonia,Greece,23.412031,40.047726,Rights and privileges,ius Romanum
Hanson2016_1152,Dium,Dion,Macedonia,Greece,22.48613,40.172852,Colonia,NA
Hanson2016_1152,Dium,Dion,Macedonia,Greece,22.48613,40.172852,Colonia,NA
Hanson2016_1152,Dium,Dion,Macedonia,Greece,22.48613,40.172852,Rights and privileges,ius Italicum
Hanson2016_1152,Dium,Dion,Macedonia,Greece,22.48613,40.172852,Rights and privileges,ius Romanum
Hanson2016_1152,Dium,Dion,Macedonia,Greece,22.48613,40.172852,Rights and privileges,ius Romanum
Hanson2016_1153,Dyrrachium,Durrës,Macedonia,Albania,19.456811,41.327377,Colonia,NA
Hanson2016_1153,Dyrrachium,Durrës,Macedonia,Albania,19.456811,41.327377,Rights and privileges,ius Italicum
Hanson2016_1153,Dyrrachium,Durrës,Macedonia,Albania,19.456811,41.327377,Rights and privileges,ius Romanum
Hanson2016_1153,Dyrrachium,Durrës,Macedonia,Albania,19.456811,41.327377,Rights and privileges,libera
Hanson2016_1154,Edessa,Edessa,Macedonia,Greece,22.050693,40.802398,NA,NA
Hanson2016_1155,Heraclea (Macedonia),Bitola,Macedonia,Macedonia,21.342,41.011,NA,NA
Hanson2016_1156,Lychnidus,Ochrid,Macedonia,Macedonia,20.793964,41.114676,NA,NA
Hanson2016_1157,Neapolis (Macedonia),Kavala,Macedonia,Greece,24.415015,40.93504,Colonia,NA
Hanson2016_1158,Pella (Macedonia),Pella,Macedonia,Greece,22.525641,40.760042,Colonia,NA
Hanson2016_1158,Pella (Macedonia),Pella,Macedonia,Greece,22.525641,40.760042,Colonia,NA
Hanson2016_1158,Pella (Macedonia),Pella,Macedonia,Greece,22.525641,40.760042,Rights and privileges,ius Romanum
Hanson2016_1158,Pella (Macedonia),Pella,Macedonia,Greece,22.525641,40.760042,Rights and privileges,ius Romanum
Hanson2016_1159,Philippi,Krenides,Macedonia,Greece,24.339126,41.025172,Colonia,NA
Hanson2016_1159,Philippi,Krenides,Macedonia,Greece,24.339126,41.025172,Colonia,NA
Hanson2016_1159,Philippi,Krenides,Macedonia,Greece,24.339126,41.025172,Rights and privileges,ius Italicum
Hanson2016_1159,Philippi,Krenides,Macedonia,Greece,24.339126,41.025172,Rights and privileges,ius Romanum
Hanson2016_1159,Philippi,Krenides,Macedonia,Greece,24.339126,41.025172,Rights and privileges,ius Romanum
Hanson2016_1160,Stobi,Stobi,Macedonia,Macedonia,21.974974,41.552591,Colonia,NA
Hanson2016_1160,Stobi,Stobi,Macedonia,Macedonia,21.974974,41.552591,Municipium,NA
Hanson2016_1160,Stobi,Stobi,Macedonia,Macedonia,21.974974,41.552591,Municipium,NA
Hanson2016_1160,Stobi,Stobi,Macedonia,Macedonia,21.974974,41.552591,Rights and privileges,ius Latii?
Hanson2016_1160,Stobi,Stobi,Macedonia,Macedonia,21.974974,41.552591,Rights and privileges,ius Latii
Hanson2016_1161,Thasos,Thasos,Macedonia,Greece,24.738633,40.747565,Rights and privileges,libera
Hanson2016_1162,Thessalonica,Thessaloniki,Macedonia,Greece,22.94554,40.637747,Colonia,NA
Hanson2016_1162,Thessalonica,Thessaloniki,Macedonia,Greece,22.94554,40.637747,Metropolis capital,NA
Hanson2016_1162,Thessalonica,Thessaloniki,Macedonia,Greece,22.94554,40.637747,Provincial capital,NA
Hanson2016_1162,Thessalonica,Thessaloniki,Macedonia,Greece,22.94554,40.637747,Rights and privileges,libera
Hanson2016_1163,Torone,Toroni,Macedonia,Greece,23.904451,39.976665,NA,NA
Hanson2016_1164,Ad Sava,Hammam Guergour,Mauretania Caesariensis,Algeria,5.066483,36.325495,Municipium,NA
Hanson2016_1165,Aquae Calidae,Hammam Righa,Mauretania Caesariensis,Algeria,2.393876,36.380242,Colonia,NA
Hanson2016_1165,Aquae Calidae,Hammam Righa,Mauretania Caesariensis,Algeria,2.393876,36.380242,Colonia,NA
Hanson2016_1165,Aquae Calidae,Hammam Righa,Mauretania Caesariensis,Algeria,2.393876,36.380242,Rights and privileges,ius Romanum
Hanson2016_1166,Arsennaria,Sidi bou Ras,Mauretania Caesariensis,Algeria,0.873111,36.334326,Colonia,NA
Hanson2016_1167,Auzia,Aumale,Mauretania Caesariensis,Algeria,3.689949,36.145619,Colonia,NA
Hanson2016_1167,Auzia,Aumale,Mauretania Caesariensis,Algeria,3.689949,36.145619,Municipium,NA
Hanson2016_1168,Bida,Djemaa Saharidj,Mauretania Caesariensis,Algeria,4.289191,36.683267,Colonia,NA
Hanson2016_1169,Cartenna,Ténès,Mauretania Caesariensis,Algeria,1.307598,36.510418,Colonia,NA
Hanson2016_1169,Cartenna,Ténès,Mauretania Caesariensis,Algeria,1.307598,36.510418,Rights and privileges,ius Romanum
Hanson2016_1170,Choba,Ziama,Mauretania Caesariensis,Algeria,5.481269,36.673105,Municipium,NA
Hanson2016_1171,Cuicul,Djemila,Mauretania Caesariensis,Algeria,5.735732,36.320494,Colonia,NA
Hanson2016_1171,Cuicul,Djemila,Mauretania Caesariensis,Algeria,5.735732,36.320494,Colonia,NA
Hanson2016_1172,Diana Veteranorum,Zana,Mauretania Caesariensis,Algeria,6.080301,35.77969,Colonia,NA
Hanson2016_1172,Diana Veteranorum,Zana,Mauretania Caesariensis,Algeria,6.080301,35.77969,Municipium,NA
Hanson2016_1173,Gunugu,Sidi Brahim,Mauretania Caesariensis,Algeria,1.9056,36.571558,Colonia,NA
Hanson2016_1173,Gunugu,Sidi Brahim,Mauretania Caesariensis,Algeria,1.9056,36.571558,Rights and privileges,ius Romanum
Hanson2016_1174,Icosium,Algiers,Mauretania Caesariensis,Algeria,3.049726,36.766025,Colonia,NA
Hanson2016_1174,Icosium,Algiers,Mauretania Caesariensis,Algeria,3.049726,36.766025,Colonia,NA
Hanson2016_1174,Icosium,Algiers,Mauretania Caesariensis,Algeria,3.049726,36.766025,Colonia,NA
Hanson2016_1174,Icosium,Algiers,Mauretania Caesariensis,Algeria,3.049726,36.766025,Rights and privileges,ius Latii
Hanson2016_1175,Igilgili,Djidjelli,Mauretania Caesariensis,Algeria,5.765676,36.820982,Colonia,NA
Hanson2016_1175,Igilgili,Djidjelli,Mauretania Caesariensis,Algeria,5.765676,36.820982,Rights and privileges,ius Romanum
Hanson2016_1176,Iol,Cherchell,Mauretania Caesariensis,Algeria,2.188806,36.606415,Colonia,NA
Hanson2016_1176,Iol,Cherchell,Mauretania Caesariensis,Algeria,2.188806,36.606415,Colonia,NA
Hanson2016_1176,Iol,Cherchell,Mauretania Caesariensis,Algeria,2.188806,36.606415,Provincial capital,NA
Hanson2016_1177,Iomnium,Tigzirt,Mauretania Caesariensis,Algeria,4.125565,36.891971,Municipium,NA
Hanson2016_1178,Lamasba,Henchir Merouana,Mauretania Caesariensis,Algeria,5.9113,35.629,Municipium,NA
Hanson2016_1179,Milev,Mila,Mauretania Caesariensis,Algeria,6.267698,36.451276,Colonia,NA
Hanson2016_1179,Milev,Mila,Mauretania Caesariensis,Algeria,6.267698,36.451276,Colonia,NA
Hanson2016_1179,Milev,Mila,Mauretania Caesariensis,Algeria,6.267698,36.451276,Colonia,NA
Hanson2016_1179,Milev,Mila,Mauretania Caesariensis,Algeria,6.267698,36.451276,Rights and privileges,foederata
Hanson2016_1180,Mopthensium,Mons,Mauretania Caesariensis,Algeria,5.567436,36.247346,NA,NA
Hanson2016_1181,Oppidum Novum,Aïn Defla,Mauretania Caesariensis,Algeria,1.965443,36.257137,Colonia,NA
Hanson2016_1182,Portus Magnus,Arzew,Mauretania Caesariensis,Algeria,-0.266018,35.807917,Municipium,NA
Hanson2016_1182,Portus Magnus,Arzew,Mauretania Caesariensis,Algeria,-0.266018,35.807917,Rights and privileges,ius Latii?
Hanson2016_1183,Quiza,El Bénian,Mauretania Caesariensis,Algeria,0.241679,36.02993,Colonia,NA
Hanson2016_1183,Quiza,El Bénian,Mauretania Caesariensis,Algeria,0.241679,36.02993,Municipium,NA
Hanson2016_1183,Quiza,El Bénian,Mauretania Caesariensis,Algeria,0.241679,36.02993,Rights and privileges,libera
Hanson2016_1184,Rapidum,Sour Djouab,Mauretania Caesariensis,Algeria,3.421825,36.136435,Municipium,NA
Hanson2016_1185,Rusazus,Azeffoun,Mauretania Caesariensis,Algeria,4.422655,36.893992,Colonia,NA
Hanson2016_1185,Rusazus,Azeffoun,Mauretania Caesariensis,Algeria,4.422655,36.893992,Municipium,NA
Hanson2016_1185,Rusazus,Azeffoun,Mauretania Caesariensis,Algeria,4.422655,36.893992,Rights and privileges,ius Romanum
Hanson2016_1186,Rusguniae,Tementfoust,Mauretania Caesariensis,Algeria,3.235522,36.810022,Colonia,NA
Hanson2016_1186,Rusguniae,Tementfoust,Mauretania Caesariensis,Algeria,3.235522,36.810022,Rights and privileges,ius Romanum
Hanson2016_1187,Rusippisir,Taksebt,Mauretania Caesariensis,Algeria,4.174236,36.900733,Colonia,NA
Hanson2016_1187,Rusippisir,Taksebt,Mauretania Caesariensis,Algeria,4.174236,36.900733,Municipium,NA
