Primary Key,Ancient Toponym,ModernToponym,Province,Country,,,,,Longitude (X),Latitude (Y),,,,,,,,,,,,,,,,,,
Hanson2016_629,Alebaece,Riez,Gallia Narbonensis,France,,,,,6.090718,43.818614,,,,,,,,,,,,,,,,,,
Hanson2016_630,Antipolis,Antibes,Gallia Narbonensis,France,,,,,7.120902,43.580587,,,,,,,,,,,,,,,,,,
Hanson2016_631,Apta,Apt,Gallia Narbonensis,France,,,,,5.397449,43.876504,,,,,,,,,,,,,,,,,,
Hanson2016_632,Aquae Sextiae,Aix en Provence,Gallia Narbonensis,France,,,,,5.448322,43.529405,,,,,,,,,,,,,,,,,,
Hanson2016_633,Arausio,Orange,Gallia Narbonensis,France,,,,,4.807562,44.136702,,,,,,,,,,,,,,,,,,
Hanson2016_634,Arelate,Arles,Gallia Narbonensis,France,,,,,4.627804,43.676651,,,,,,,,,,,,,,,,,,
Hanson2016_635,Augusta Tricastinorum,S. Paul Trois Chateaux,Gallia Narbonensis,France,,,,,4.766995,44.349538,,,,,,,,,,,,,,,,,,
Hanson2016_636,Avennio,Avignon,Gallia Narbonensis,France,,,,,4.80676,43.947655,,,,,,,,,,,,,,,,,,
Hanson2016_637,Baeterrae,Beziers,Gallia Narbonensis,France,,,,,3.213445,43.341283,,,,,,,,,,,,,,,,,,
Hanson2016_638,Boutae,Annecy Les Fins,Gallia Narbonensis,France,,,,,6.126885,45.904455,,,,,,,,,,,,,,,,,,
Hanson2016_639,Cabellio,Cavaillon,Gallia Narbonensis,France,,,,,5.034166,43.829885,,,,,,,,,,,,,,,,,,
Hanson2016_640,Carcaso,Carcassonne,Gallia Narbonensis,France,,,,,2.352028,43.212968,,,,,,,,,,,,,,,,,,
Hanson2016_641,Carpentorate,Carpentras,Gallia Narbonensis,France,,,,,5.048903,44.055773,,,,,,,,,,,,,,,,,,
Hanson2016_642,Consoranni,S. Lizier en Couseran,Gallia Narbonensis,France,,,,,1.138354,43.00174,,,,,,,,,,,,,,,,,,
Hanson2016_643,Cularo,Grenoble,Gallia Narbonensis,France,,,,,5.726945,45.187778,,,,,,,,,,,,,,,,,,
Hanson2016_644,Dea Augusta Vocontiorum,Die,Gallia Narbonensis,France,,,,,5.370462,44.752501,,,,,,,,,,,,,,,,,,
Hanson2016_645,Forum Iulii (Gallia Narbonensis),Fréjus,Gallia Narbonensis,France,,,,,6.733551,43.433273,,,,,,,,,,,,,,,,,,
Hanson2016_646,Genava,Geneva,Gallia Narbonensis,Switzerland,,,,,6.139959,46.20381,,,,,,,,,,,,,,,,,,
Hanson2016_647,Glanum,S. Remy de Provence,Gallia Narbonensis,France,,,,,4.8325,43.773889,,,,,,,,,,,,,,,,,,
Hanson2016_648,Lucus Augusti (Gallia Narbonensis),Luc en Diois,Gallia Narbonensis,France,,,,,5.453333,44.615556,,,,,,,,,,,,,,,,,,
Hanson2016_649,Massalia,Marseille,Gallia Narbonensis,France,,,,,5.364897,43.303884,,,,,,,,,,,,,,,,,,
Hanson2016_650,Mauves,Mauves,Gallia Narbonensis,France,,,,,4.830044,45.03917,,,,,,,,,,,,,,,,,,
Hanson2016_651,Narbo Martius,Narbonne,Gallia Narbonensis,France,,,,,3.004192,43.183566,,,,,,,,,,,,,,,,,,
Hanson2016_652,Nemausus,Nîmes,Gallia Narbonensis,France,,,,,4.360864,43.83459,,,,,,,,,,,,,,,,,,
Hanson2016_653,Ruscino,Castel Roussillon,Gallia Narbonensis,France,,,,,2.913713,42.708051,,,,,,,,,,,,,,,,,,
Hanson2016_654,Tolosa,Toulouse,Gallia Narbonensis,France,,,,,1.436275,43.61905,,,,,,,,,,,,,,,,,,
Hanson2016_655,Unknown (3),Grand,Gallia Narbonensis,France,,,,,5.982327,43.319761,,,,,,,,,,,,,,,,,,
Hanson2016_656,Valentia (Gallia Narbonensis),Valence,Gallia Narbonensis,France,,,,,4.889886,44.929811,,,,,,,,,,,,,,,,,,
Hanson2016_657,Vasio,Vaison la Romaine,Gallia Narbonensis,France,,,,,5.073958,44.241028,,,,,,,,,,,,,,,,,,
Hanson2016_658,Vienna,Vienne,Gallia Narbonensis,France,,,,,4.878056,45.524167,,,,,,,,,,,,,,,,,,
Hanson2016_659,Atuatuca,Tongeren,Germania Inferior,Belgium,,,,,5.466667,50.783333,,,,,,,,,,,,,,,,,,
Hanson2016_660,Colonia Agrippinensis,Cologne,Germania Inferior,Germany,,,,,6.959912,50.940664,,,,,,,,,,,,,,,,,,
Hanson2016_661,Colonia Ulpia Traiana,Xanten,Germania Inferior,Germany,,,,,6.444591,51.668014,,,,,,,,,,,,,,,,,,
Hanson2016_662,Forum Hadriani,Arentsburg,Germania Inferior,Netherlands,,,,,4.360446,52.067958,,,,,,,,,,,,,,,,,,
Hanson2016_663,Noviomagus (Germania Inferior),Nijmegen,Germania Inferior,Netherlands,,,,,5.858672,51.84167,,,,,,,,,,,,,,,,,,
Hanson2016_664,Andematunum,Langres,Germania Superior,France,,,,,5.33411,47.862974,,,,,,,,,,,,,,,,,,
Hanson2016_665,Aquae Mattiacorum,Wiesbaden,Germania Superior,Germany,,,,,8.238789,50.084337,,,,,,,,,,,,,,,,,,
Hanson2016_666,Arae Flaviae,Rottweil,Germania Superior,Germany,,,,,8.627925,48.166687,,,,,,,,,,,,,,,,,,
Hanson2016_667,Argentoratum,Strasbourg,Germania Superior,France,,,,,7.743749,48.582933,,,,,,,,,,,,,,,,,,
Hanson2016_668,Augusta Raurica,Augst,Germania Superior,Switzerland,,,,,7.721389,47.533889,,,,,,,,,,,,,,,,,,
Hanson2016_669,Aventicum,Avenches,Germania Superior,Switzerland,,,,,7.046868,46.882694,,,,,,,,,,,,,,,,,,
Hanson2016_670,Epamanduodurum,Mandeure,Germania Superior,France,,,,,6.806111,47.451944,,,,,,,,,,,,,,,,,,
Hanson2016_671,Lopodunum,Ladenburg,Germania Superior,Germany,,,,,8.614162,49.47416,,,,,,,,,,,,,,,,,,
Hanson2016_672,Lousonna,Lausanne,Germania Superior,Switzerland,,,,,6.602161,46.515308,,,,,,,,,,,,,,,,,,
Hanson2016_673,Mogontiacum,Mainz,Germania Superior,Germany,,,,,8.277769,49.993057,,,,,,,,,,,,,,,,,,
Hanson2016_674,Noviodunum (Germania Superior),Nyon,Germania Superior,Switzerland,,,,,6.238391,46.380833,,,,,,,,,,,,,,,,,,
Hanson2016_675,Noviomagus (Germania Superior),Speyer,Germania Superior,Germany,,,,,8.431074,49.319437,,,,,,,,,,,,,,,,,,
Hanson2016_676,Saletio,Seltz,Germania Superior,France,,,,,8.106202,48.895055,,,,,,,,,,,,,,,,,,
Hanson2016_677,Sumelocenna,Rottenburg am Neckar,Germania Superior,Germany,,,,,8.93775,48.476887,,,,,,,,,,,,,,,,,,
Hanson2016_678,Vertillum,Vertault,Germania Superior,France,,,,,4.352002,47.917449,,,,,,,,,,,,,,,,,,
Hanson2016_679,Vesontio,Besançon,Germania Superior,France,,,,,6.022908,47.236543,,,,,,,,,,,,,,,,,,
Hanson2016_680,Vindonissa,Brugg,Germania Superior,Switzerland,,,,,8.206654,47.47965,,,,,,,,,,,,,,,,,,
Hanson2016_681,Acci,Guadix el Viejo,Hispania Tarraconensis,Spain,,,,,-3.134636,37.300309,,,,,,,,,,,,,,,,,,
Hanson2016_682,Aeso,Isona,Hispania Tarraconensis,Spain,,,,,1.044057,42.117837,,,,,,,,,,,,,,,,,,
Hanson2016_683,Aquae Flaviae,Chaves,Hispania Tarraconensis,Portugal,,,,,-7.468374,41.739035,,,,,,,,,,,,,,,,,,
Hanson2016_684,Asturica,Astorga,Hispania Tarraconensis,Spain,,,,,-6.057345,42.455951,,,,,,,,,,,,,,,,,,
Hanson2016_685,Attacum,Unknown,Hispania Tarraconensis,Spain,,,,,1.793968,41.32989,,,,,,,,,,,,,,,,,,
Hanson2016_686,Baetulo,Badalona,Hispania Tarraconensis,Spain,,,,,2.229379,41.431628,,,,,,,,,,,,,,,,,,
Hanson2016_687,Barcino,Barcelona,Hispania Tarraconensis,Spain,,,,,2.147368,41.349108,,,,,,,,,,,,,,,,,,
Hanson2016_688,Bilbilis,Calatayud,Hispania Tarraconensis,Spain,,,,,-1.608288,41.376648,,,,,,,,,,,,,,,,,,
Hanson2016_689,Bocchori,Unknown,Hispania Tarraconensis,Spain,,,,,3.138591,39.932414,,,,,,,,,,,,,,,,,,
Hanson2016_690,Bracara,Braga,Hispania Tarraconensis,Portugal,,,,,-8.42699,41.550136,,,,,,,,,,,,,,,,,,
Hanson2016_691,Caesaraugusta,Zaragoza,Hispania Tarraconensis,Spain,,,,,-0.878491,41.654027,,,,,,,,,,,,,,,,,,
Hanson2016_692,Calagurris,Calahorra,Hispania Tarraconensis,Spain,,,,,-1.965034,42.303719,,,,,,,,,,,,,,,,,,
Hanson2016_693,Carthago Nova,Cartagena,Hispania Tarraconensis,Spain,,,,,-0.984266,37.599656,,,,,,,,,,,,,,,,,,
Hanson2016_694,Castulo,Cazona,Hispania Tarraconensis,Spain,,,,,-3.623611,38.035833,,,,,,,,,,,,,,,,,,
Hanson2016_695,Celsa,Velilla del Ebro,Hispania Tarraconensis,Spain,,,,,-0.437853,41.374996,,,,,,,,,,,,,,,,,,
Hanson2016_696,Clunia,Peñalba de Castro,Hispania Tarraconensis,Spain,,,,,-3.370101,41.781171,,,,,,,,,,,,,,,,,,
Hanson2016_697,Dertosa,Tortosa,Hispania Tarraconensis,Spain,,,,,0.520955,40.811004,,,,,,,,,,,,,,,,,,
Hanson2016_698,Dianium,Unknown,Hispania Tarraconensis,Spain,,,,,0.107511,38.842795,,,,,,,,,,,,,,,,,,
Hanson2016_699,Ebusus,Ebusus,Hispania Tarraconensis,Spain,,,,,1.432264,38.90841,,,,,,,,,,,,,,,,,,
Hanson2016_700,Emporiae,Empúries,Hispania Tarraconensis,Spain,,,,,3.115825,42.133303,,,,,,,,,,,,,,,,,,
Hanson2016_701,Ercavica,Cañaveruelas,Hispania Tarraconensis,Spain,,,,,-2.669748,40.433344,,,,,,,,,,,,,,,,,,
Hanson2016_702,Flaviobriga,Portugalete,Hispania Tarraconensis,Spain,,,,,-3.219572,43.382784,,,,,,,,,,,,,,,,,,
Hanson2016_703,Gerunda,Gerona,Hispania Tarraconensis,Spain,,,,,2.826608,41.987346,,,,,,,,,,,,,,,,,,
Hanson2016_704,Gracchuris,Alfaro,Hispania Tarraconensis,Spain,,,,,-1.749167,42.178333,,,,,,,,,,,,,,,,,,
Hanson2016_705,Iamo,Ciudadela,Hispania Tarraconensis,Spain,,,,,3.861187,40.009209,,,,,,,,,,,,,,,,,,
Hanson2016_706,Iesso,Guissona,Hispania Tarraconensis,Spain,,,,,1.290233,41.787158,,,,,,,,,,,,,,,,,,
Hanson2016_707,Ilerda,Lérida,Hispania Tarraconensis,Spain,,,,,0.625938,41.615953,,,,,,,,,,,,,,,,,,
Hanson2016_708,Ilici,Elche,Hispania Tarraconensis,Spain,,,,,-0.6953,38.2396,,,,,,,,,,,,,,,,,,
Hanson2016_709,Ilugo,Venta de S. Andres,Hispania Tarraconensis,Spain,,,,,-3.206444,38.247458,,,,,,,,,,,,,,,,,,
Hanson2016_710,Iuliobriga,Retortillo,Hispania Tarraconensis,Spain,,,,,-4.113918,42.985111,,,,,,,,,,,,,,,,,,
Hanson2016_711,Labitolosa,Cerro del Calvario,Hispania Tarraconensis,Spain,,,,,0.287408,42.14469,,,,,,,,,,,,,,,,,,
Hanson2016_712,Libisosa,Lezuza,Hispania Tarraconensis,Spain,,,,,-2.353774,38.949019,,,,,,,,,,,,,,,,,,
Hanson2016_713,Lucentum,Tossal de Manises,Hispania Tarraconensis,Spain,,,,,-0.484794,38.346018,,,,,,,,,,,,,,,,,,
Hanson2016_714,Lucus Augusti (Hispania Tarraconensis),Lugo,Hispania Tarraconensis,Spain,,,,,-7.557873,43.011212,,,,,,,,,,,,,,,,,,
Hanson2016_715,Mago,Mahón,Hispania Tarraconensis,Spain,,,,,4.251253,39.895863,,,,,,,,,,,,,,,,,,
Hanson2016_716,Mirobriga (Hispania Tarraconensis),Capilla,Hispania Tarraconensis,Spain,,,,,-5.084293,38.82045,,,,,,,,,,,,,,,,,,
Hanson2016_717,Numantia,Numancia,Hispania Tarraconensis,Spain,,,,,-2.444258,41.809586,,,,,,,,,,,,,,,,,,
Hanson2016_718,Osca,Huesca,Hispania Tarraconensis,Spain,,,,,-0.408898,42.140102,,,,,,,,,,,,,,,,,,
Hanson2016_719,Ossigi,Unknown,Hispania Tarraconensis,Spain,,,,,-3.560304,37.848916,,,,,,,,,,,,,,,,,,
Hanson2016_720,Palma,Palma,Hispania Tarraconensis,Spain,,,,,2.649713,39.56882,,,,,,,,,,,,,,,,,,
Hanson2016_721,Pollentia (Hispania Tarraconensis),Alcudia de Pollensa,Hispania Tarraconensis,Spain,,,,,3.017176,39.877683,,,,,,,,,,,,,,,,,,
Hanson2016_722,Pompaelo,Pamplona,Hispania Tarraconensis,Spain,,,,,-1.6428,42.817,,,,,,,,,,,,,,,,,,
Hanson2016_723,Roda,Rosas,Hispania Tarraconensis,Spain,,,,,3.169169,42.267489,,,,,,,,,,,,,,,,,,
Hanson2016_724,Saetabis,Játiva,Hispania Tarraconensis,Spain,,,,,-0.515639,38.988847,,,,,,,,,,,,,,,,,,
Hanson2016_725,Saguntum,Sagunto,Hispania Tarraconensis,Spain,,,,,-0.277795,39.676202,,,,,,,,,,,,,,,,,,
Hanson2016_726,Salaria,Ubeda la Vieja,Hispania Tarraconensis,Spain,,,,,-3.368532,38.008075,,,,,,,,,,,,,,,,,,
Hanson2016_727,Segeda,Belmonte del Perejil,Hispania Tarraconensis,Spain,,,,,-1.51768,41.289132,,,,,,,,,,,,,,,,,,
Hanson2016_728,Segobriga,Cabezo del Griego,Hispania Tarraconensis,Spain,,,,,-2.81302,39.885321,,,,,,,,,,,,,,,,,,
Hanson2016_729,Segovia,Segovia,Hispania Tarraconensis,Spain,,,,,-4.11922,40.949384,,,,,,,,,,,,,,,,,,
Hanson2016_730,Sisapo,La Bienvenida,Hispania Tarraconensis,Spain,,,,,-4.518296,38.646441,,,,,,,,,,,,,,,,,,
Hanson2016_731,Tarraco,Tarragona,Hispania Tarraconensis,Spain,,,,,1.25763,41.117936,,,,,,,,,,,,,,,,,,
Hanson2016_732,Termes,Tiermes,Hispania Tarraconensis,Spain,,,,,-3.148649,41.331017,,,,,,,,,,,,,,,,,,
Hanson2016_733,Toletum,Toledo,Hispania Tarraconensis,Spain,,,,,-4.024491,39.85668,,,,,,,,,,,,,,,,,,
Hanson2016_734,Turiaso,Tarazona,Hispania Tarraconensis,Spain,,,,,-1.726083,41.904789,,,,,,,,,,,,,,,,,,
Hanson2016_735,Uxama,Osma,Hispania Tarraconensis,Spain,,,,,-3.082109,41.585279,,,,,,,,,,,,,,,,,,
Hanson2016_736,Valentia (Hispania Tarraconensis) (1),Valencia,Hispania Tarraconensis,Spain,,,,,-0.375507,39.475798,,,,,,,,,,,,,,,,,,
Hanson2016_737,Valentia (Hispania Tarraconensis) (2),Valencia,Hispania Tarraconensis,Spain,,,,,-0.376814,39.470371,,,,,,,,,,,,,,,,,,
Hanson2016_738,Valeria,Valera la Vieja,Hispania Tarraconensis,Spain,,,,,-2.14935,39.811189,,,,,,,,,,,,,,,,,,
Hanson2016_739,Abella,Avella,Italia (I Latium and Campania),Italy,,,,,14.601389,40.96,,,,,,,,,,,,,,,,,,
Hanson2016_740,Abellinum,Avellino,Italia (I Latium and Campania),Italy,,,,,14.792723,40.914749,,,,,,,,,,,,,,,,,,
Hanson2016_741,Acerrae,Acerra,Italia (I Latium and Campania),Italy,,,,,14.371049,40.945557,,,,,,,,,,,,,,,,,,
Hanson2016_742,Aletrium,Alatri,Italia (I Latium and Campania),Italy,,,,,13.34211,41.726495,,,,,,,,,,,,,,,,,,
Hanson2016_743,Allifae,Alife,Italia (I Latium and Campania),Italy,,,,,14.330584,41.328485,,,,,,,,,,,,,,,,,,
Hanson2016_744,Anagnia,Anagni,Italia (I Latium and Campania),Italy,,,,,13.158999,41.742235,,,,,,,,,,,,,,,,,,
Hanson2016_745,Antium,Anzio,Italia (I Latium and Campania),Italy,,,,,12.629052,41.447947,,,,,,,,,,,,,,,,,,
Hanson2016_746,Aquilonia,Unknown,Italia (I Latium and Campania),Italy,,,,,14.750001,40.75,,,,,,,,,,,,,,,,,,
Hanson2016_747,Aquinum,Aquino,Italia (I Latium and Campania),Italy,,,,,13.70563,41.492204,,,,,,,,,,,,,,,,,,
Hanson2016_748,Ardea,Ardea,Italia (I Latium and Campania),Italy,,,,,12.510598,41.611502,,,,,,,,,,,,,,,,,,
Hanson2016_749,Aricia,Ariccia,Italia (I Latium and Campania),Italy,,,,,12.664436,41.731719,,,,,,,,,,,,,,,,,,
Hanson2016_750,Arpinum,Arpino,Italia (I Latium and Campania),Italy,,,,,13.60987,41.648444,,,,,,,,,,,,,,,,,,
Hanson2016_751,Atella,Atella,Italia (I Latium and Campania),Italy,,,,,14.269963,40.980411,,,,,,,,,,,,,,,,,,
Hanson2016_752,Atina,Atina,Italia (I Latium and Campania),Italy,,,,,13.799572,41.619665,,,,,,,,,,,,,,,,,,
Hanson2016_753,Baiae,Baia di Bacoli,Italia (I Latium and Campania),Italy,,,,,14.06645,40.819151,,,,,,,,,,,,,,,,,,
Hanson2016_754,Bovillae,Frattocchie,Italia (I Latium and Campania),Italy,,,,,12.60986,41.743602,,,,,,,,,,,,,,,,,,
Hanson2016_755,Caiatia,Caiazzo,Italia (I Latium and Campania),Italy,,,,,14.366638,41.177123,,,,,,,,,,,,,,,,,,
Hanson2016_756,Calatia,Giacomo alle Galazze,Italia (I Latium and Campania),Italy,,,,,14.377833,41.041111,,,,,,,,,,,,,,,,,,
Hanson2016_757,Cales,Calvi,Italia (I Latium and Campania),Italy,,,,,14.132,41.2,,,,,,,,,,,,,,,,,,
Hanson2016_758,Capua,S. Maria di Capua Vetere,Italia (I Latium and Campania),Italy,,,,,14.256289,41.081428,,,,,,,,,,,,,,,,,, Woloch 1983.
Hanson2016_759,Casilinum,Capua,Italia (I Latium and Campania),Italy,,,,,14.211983,41.108736,,,,,,,,,,,,,,,,,,
Hanson2016_760,Casinum,Cassino,Italia (I Latium and Campania),Italy,,,,,13.822167,41.48279,,,,,,,,,,,,,,,,,,
Hanson2016_761,Castrimoenium,Marino,Italia (I Latium and Campania),Italy,,,,,12.666646,41.766575,,,,,,,,,,,,,,,,,,
Hanson2016_762,Caudium,Montesarchio,Italia (I Latium and Campania),Italy,,,,,14.639671,41.064374,,,,,,,,,,,,,,,,,,
Hanson2016_763,Cereatae,Casamari,Italia (I Latium and Campania),Italy,,,,,13.487,41.671,,,,,,,,,,,,,,,,,,
Hanson2016_764,Circeii (1),Circeo,Italia (I Latium and Campania),Italy,,,,,13.096265,41.235628,,,,,,,,,,,,,,,,,,
Hanson2016_765,Circeii (2),Circeo,Italia (I Latium and Campania),Italy,,,,,13.096164,41.235449,,,,,,,,,,,,,,,,,,
Hanson2016_766,Cora,Cori a Valle,Italia (I Latium and Campania),Italy,,,,,12.91612,41.642797,,,,,,,,,,,,,,,,,,
Hanson2016_767,Cubulteria,Alvignano?,Italia (I Latium and Campania),Italy,,,,,14.33333,41.25,,,,,,,,,,,,,,,,,,
Hanson2016_768,Cumae,Cumae,Italia (I Latium and Campania),Italy,,,,,14.056078,40.847118,,,,,,,,,,,,,,,,,,
Hanson2016_769,Fabrateria Nova,S. Giovanni Incarico,Italia (I Latium and Campania),Italy,,,,,13.558926,41.502833,,,,,,,,,,,,,,,,,,
Hanson2016_770,Ferentinum,Ferentino,Italia (I Latium and Campania),Italy,,,,,13.253358,41.692712,,,,,,,,,,,,,,,,,,
Hanson2016_771,Formiae,Formia,Italia (I Latium and Campania),Italy,,,,,13.605914,41.256351,,,,,,,,,,,,,,,,,,
Hanson2016_772,Forum Popili (Italia (I Latium and Campania)),Unknown,Italia (I Latium and Campania),Italy,,,,,13.96687,41.17202,,,,,,,,,,,,,,,,,,
Hanson2016_773,Frusino,Frosinone,Italia (I Latium and Campania),Italy,,,,,13.351917,41.639406,,,,,,,,,,,,,,,,,,
Hanson2016_774,Fundi,Fondi,Italia (I Latium and Campania),Italy,,,,,13.426786,41.358806,,,,,,,,,,,,,,,,,,
Hanson2016_775,Gabii,Castiglione,Italia (I Latium and Campania),Italy,,,,,12.715833,41.886944,,,,,,,,,,,,,,,,,,
Hanson2016_776,Herculaneum,Ercolano,Italia (I Latium and Campania),Italy,,,,,14.347143,40.805855,,,,,,,,,,,,,,,,,,
Hanson2016_777,Interamna Lirenas,Pignataro Interamna,Italia (I Latium and Campania),Italy,,,,,13.787852,41.438332,,,,,,,,,,,,,,,,,,
Hanson2016_778,Labicum,Monte Compatri,Italia (I Latium and Campania),Italy,,,,,12.736409,41.80752,,,,,,,,,,,,,,,,,,
Hanson2016_779,Lanuvium,Lanuvio,Italia (I Latium and Campania),Italy,,,,,12.69758,41.674696,,,,,,,,,,,,,,,,,,
Hanson2016_780,Lavinium,Pratica di Mare,Italia (I Latium and Campania),Italy,,,,,12.470884,41.667974,,,,,,,,,,,,,,,,,,
Hanson2016_781,Liternum,Unknown,Italia (I Latium and Campania),Italy,,,,,14.030095,40.921005,,,,,,,,,,,,,,,,,,
Hanson2016_782,Minturnae,Minturno,Italia (I Latium and Campania),Italy,,,,,13.74664,41.262771,,,,,,,,,,,,,,,,,,
Hanson2016_783,Misenum,Miseno,Italia (I Latium and Campania),Italy,,,,,14.084886,40.786274,,,,,,,,,,,,,,,,,,
Hanson2016_784,Neapolis (Italia (I Latium and Campania)),Naples,Italia (I Latium and Campania),Italy,,,,,14.251636,40.840097,,,,,,,,,,,,,,,,,,
Hanson2016_785,Nola,Nola,Italia (I Latium and Campania),Italy,,,,,14.528564,40.925877,,,,,,,,,,,,,,,,,,
Hanson2016_786,Norba,Norma,Italia (I Latium and Campania),Italy,,,,,12.960278,41.591667,,,,,,,,,,,,,,,,,,
Hanson2016_787,Nuceria Alfaterna,Nocera Superiore,Italia (I Latium and Campania),Italy,,,,,14.673929,40.743128,,,,,,,,,,,,,,,,,,
Hanson2016_788,Ostia,Ostia,Italia (I Latium and Campania),Italy,,,,,12.288323,41.753798,,,,,,,,,,,,,,,,,,
Hanson2016_789,Picentia,Pontecagnano,Italia (I Latium and Campania),Italy,,,,,14.876851,40.644112,,,,,,,,,,,,,,,,,,
Hanson2016_790,Pompeii,Pompei,Italia (I Latium and Campania),Italy,,,,,14.484821,40.749283,,,,,,,,,,,,,,,,,,
Hanson2016_791,Pontia,Ponza,Italia (I Latium and Campania),Italy,,,,,12.965089,40.892523,,,,,,,,,,,,,,,,,,
Hanson2016_792,Praeneste,Palestrina,Italia (I Latium and Campania),Italy,,,,,12.892377,41.840006,,,,,,,,,,,,,,,,,,
Hanson2016_793,Privernum,Priverno,Italia (I Latium and Campania),Italy,,,,,13.180367,41.472643,,,,,,,,,,,,,,,,,,
Hanson2016_794,Puteoli,Pozzuoli,Italia (I Latium and Campania),Italy,,,,,14.125078,40.825869,,,,,,,,,,,,,,,,,,
Hanson2016_795,Salernum,Salerno,Italia (I Latium and Campania),Italy,,,,,14.759886,40.679087,,,,,,,,,,,,,,,,,,
Hanson2016_796,Saticula,S. Agata de Goti,Italia (I Latium and Campania),Italy,,,,,14.504636,41.090469,,,,,,,,,,,,,,,,,,
Hanson2016_797,Setia,Sezze,Italia (I Latium and Campania),Italy,,,,,13.058893,41.498643,,,,,,,,,,,,,,,,,,
Hanson2016_798,Signia,Segni,Italia (I Latium and Campania),Italy,,,,,13.024373,41.692178,,,,,,,,,,,,,,,,,,
Hanson2016_799,Sinuessa,Mondragone,Italia (I Latium and Campania),Italy,,,,,13.894556,41.115167,,,,,,,,,,,,,,,,,,
Hanson2016_800,Sora,Sora,Italia (I Latium and Campania),Italy,,,,,13.616791,41.717925,,,,,,,,,,,,,,,,,,
Hanson2016_801,Suessa,Sessa Aurunca,Italia (I Latium and Campania),Italy,,,,,13.933661,41.236115,,,,,,,,,,,,,,,,,,
Hanson2016_802,Suessula,Near Acerra,Italia (I Latium and Campania),Italy,,,,,14.398876,40.990548,,,,,,,,,,,,,,,,,,
Hanson2016_803,Surrentum,Sorrento,Italia (I Latium and Campania),Italy,,,,,14.375738,40.626321,,,,,,,,,,,,,,,,,,
Hanson2016_804,Tarracina,Terracina,Italia (I Latium and Campania),Italy,,,,,13.248865,41.291217,,,,,,,,,,,,,,,,,,
Hanson2016_805,Teanum Sidicinum,Teano,Italia (I Latium and Campania),Italy,,,,,14.049598,41.269557,,,,,,,,,,,,,,,,,,
Hanson2016_806,Telesia,Telese Terme,Italia (I Latium and Campania),Italy,,,,,14.528778,41.218463,,,,,,,,,,,,,,,,,,
Hanson2016_807,Treba,Trevi,Italia (I Latium and Campania),Italy,,,,,13.248674,41.862465,,,,,,,,,,,,,,,,,,
Hanson2016_808,Trebula Balliensis,Treglia,Italia (I Latium and Campania),Italy,,,,,14.259857,41.227259,,,,,,,,,,,,,,,,,,
Hanson2016_809,Tusculum,Tuscolo,Italia (I Latium and Campania),Italy,,,,,12.70869,41.798377,,,,,,,,,,,,,,,,,,
Hanson2016_810,Ulubrae,Sermoneta,Italia (I Latium and Campania),Italy,,,,,12.983699,41.549836,,,,,,,,,,,,,,,,,,
Hanson2016_811,Velitrae,Velletri,Italia (I Latium and Campania),Italy,,,,,12.777943,41.688987,,,,,,,,,,,,,,,,,,
Hanson2016_812,Venafrum,Venafro,Italia (I Latium and Campania),Italy,,,,,14.043465,41.485659,,,,,,,,,,,,,,,,,,
Hanson2016_813,Verulae,Veroli,Italia (I Latium and Campania),Italy,,,,,13.41736,41.690616,,,,,,,,,,,,,,,,,,
Hanson2016_814,Vitellia,Civitella?,Italia (I Latium and Campania),Italy,,,,,12.77899,41.882296,,,,,,,,,,,,,,,,,,
Hanson2016_815,Volturnum,Volturno,Italia (I Latium and Campania),Italy,,,,,13.940276,41.021722,,,,,,,,,,,,,,,,,,
Hanson2016_816,Aecae,Troia,Italia (II Apulia et Calabria),Italy,,,,,15.307262,41.359672,,,,,,,,,,,,,,,,,,
Hanson2016_817,Aeclanum,Mirabella Eclano,Italia (II Apulia et Calabria),Italy,,,,,14.99423,41.04212,,,,,,,,,,,,,,,,,,
Hanson2016_818,Anxa,Gallipoli,Italia (II Apulia et Calabria),Italy,,,,,17.975532,40.054286,,,,,,,,,,,,,,,,,,
Hanson2016_819,Ausculum,Ascoli Satriano,Italia (II Apulia et Calabria),Italy,,,,,15.562485,41.207142,,,,,,,,,,,,,,,,,,
Hanson2016_820,Barium,Bari,Italia (II Apulia et Calabria),Italy,,,,,16.86978,41.128982,,,,,,,,,,,,,,,,,,
Hanson2016_821,Beneventum,Benevento,Italia (II Apulia et Calabria),Italy,,,,,14.777672,41.130842,,,,,,,,,,,,,,,,,,
Hanson2016_822,Brundisium,Brundisi,Italia (II Apulia et Calabria),Italy,,,,,17.938991,40.636175,,,,,,,,,,,,,,,,,,
Hanson2016_823,Butuntum,Bitonto,Italia (II Apulia et Calabria),Italy,,,,,16.691427,41.107205,,,,,,,,,,,,,,,,,,
Hanson2016_824,Caelia,Ceglie di Bari,Italia (II Apulia et Calabria),Italy,,,,,16.866105,41.064222,,,,,,,,,,,,,,,,,,
Hanson2016_825,Cannae,Monte di Canne,Italia (II Apulia et Calabria),Italy,,,,,16.151667,41.296389,,,,,,,,,,,,,,,,,,
Hanson2016_826,Canusium,Canosa di Puglia,Italia (II Apulia et Calabria),Italy,,,,,16.066025,41.222498,,,,,,,,,,,,,,,,,,
Hanson2016_827,Compsa,Conza della Campania,Italia (II Apulia et Calabria),Italy,,,,,15.333614,40.866953,,,,,,,,,,,,,,,,,,
